log,rvpnot,tlcv,mvo,as,sam,eav,et,enve,metric,method
BPIC13inc,39.86766885641205,-51.6697994135365,-7.838180903798314,2.503383690857926,57.55803487833953,-37.89374685316555,-15.75065195655677,-7.9019286862859905,size,sm1
BPIC13op,12.768530847634143,-30.174096223226556,-7.780451698513097,-2.95357188507322,60.88274937613722,-46.41435977792016,-3.017768577811495,-5.1746191418410765,size,sm1
BPIC16c_p,134.50488956624994,1.0231756518705413,-7.898870629975283,-3.1692894650830237,61.05550117775477,-46.42409373059029,-11.30274982556027,-41.18278909885632,size,sm1
BPIC16wm_p,-38.51503801917345,-76.99849083241365,-0.19891797276338066,-3.171618120302575,10.590759971894018,-46.424107541570876,3.4736141826565494,123.61629653048955,size,sm1
BPIC17ol,-39.513081550361605,54.0435548272883,52.08476098118824,2.756097375761419,-69.24481824231437,-1.6373227915581545,9.132056469155213,-25.423176690079938,size,sm1
BPIC20a,-35.912325274086776,32.72652216461952,-5.580364480680201,-1.471526502728666,45.15021249549202,-38.15854501887685,6.833140760999727,-3.9863440015175504,size,sm1
BPIC20d,-1.398360377608169,35.14300881544486,-7.717723442321919,-2.863739446496392,60.355401771199396,-46.19743226634707,-4.6003554783533165,-8.990140363766468,size,sm1
BPIC20e,-34.52226655591806,32.99627868228987,-6.221325623409532,-2.117802424715771,50.62674768010496,-44.3091772053986,6.344482349604358,-5.316590076883864,size,sm1
RTFMP,-39.05025615742989,9.896857684807093,6.593098449814603,16.010877617799046,-394.6698129561031,400.276363835365,7.5161519496546285,-17.338658539599123,size,sm1
RWABOCSL,-7.498873983776829,20.730499037887437,-7.673689651894628,-2.9575987823488896,56.71549100378368,-46.393471108366356,3.44029656369778,-2.683467333647957,size,sm1
BPIC13cp,11.901218950424038,-41.10293253274453,-50.13452496493012,-1.0430194986312675,303.25298082278243,-228.867763620909,-4.323971940157105,-13.579692710614893,size,imf
BPIC13inc,51.18870318212552,-76.62233184030033,-50.58528948643542,1.0178799816230717,286.2368336688773,-186.8136525777011,-32.929521236231814,-19.09836894076038,size,imf
BPIC13op,16.39435046943399,-44.74586005827445,-50.212722356763834,-1.2009272518151217,302.77068081487766,-228.8197077942018,-6.309178486272674,-12.506666337082704,size,imf
BPIC16c_p,172.69961013644726,1.5172906653088325,-50.9769629378643,-1.2886383794293201,303.62977770395884,-228.8676955336929,-23.63039583600623,-99.53571228559889,size,imf
BPIC16wm_p,-49.45197213091286,-114.18282986827084,-1.2837574635989863,-1.2895852145232478,52.66798296553464,-228.86776362090902,7.262204276353685,298.7713167200664,size,imf
BPIC17ol,-50.73342538730544,80.14242824254319,336.1395640649785,1.1206337871563339,-344.3553547919317,-8.071892503133308,19.09217778800143,-61.44591116292359,size,imf
BPIC20a,-46.11017929480756,48.530911088063625,-36.01401347578448,-0.5983251289146225,224.5325764075052,-188.1190899292537,14.285888255300597,-9.634694450976209,size,imf
BPIC20d,-1.795446193978222,52.11437462283173,-49.80789283861991,-1.1644012325470117,300.1481745218933,-227.7502695848164,-9.617856063131969,-21.7284949425599,size,imf
BPIC20e,-44.32539214343583,48.93093922147273,-40.15058615157055,-0.8611019960796655,251.76745497890238,-218.44129767710297,13.264261494726494,-12.849799438374584,size,imf
RTFMP,-50.139173645392596,14.676277483338731,42.549897455775955,6.510049528120711,-1962.697959442601,1973.3358608838282,15.713843841102983,-41.9062371825543,size,imf
RWABOCSL,-9.628293942598486,30.74173297603128,-49.523711845186675,-1.2025645949598918,282.0468523502007,-228.71672804210826,7.192547906314508,-6.485739268620933,size,imf
BPIC13cp,9.55621531661215,-40.90234399580563,-16.935456741111256,0.6921028103212505,114.52870250023648,-88.42886388652191,-0.19492542538489555,-8.515353991154397,pnsize,ilp
BPIC13inc,41.102535078485694,-76.24840325434243,-17.087725124220903,-0.6754213097411426,108.1022619429094,-72.18019171673461,-1.484468683776923,-11.975924319489184,pnsize,ilp
BPIC13op,13.164024938498509,-44.5274934831886,-16.961871842233567,0.796883593320497,114.34655360932918,-88.41029629931946,-0.28441889015155297,-7.8424963936236,pnsize,ilp
BPIC16c_p,138.67106104287473,1.5098860570263772,-17.220032527112554,0.8550849193723069,114.67100632125789,-88.42883757929937,-1.0652624540804991,-62.41539060828944,pnsize,ilp
BPIC16wm_p,-39.70800768246267,-113.6256003623572,-0.43365363501633103,0.8557131983548976,19.890969368153613,-88.42886388652184,0.32738146255148726,187.3491233189672,pnsize,ilp
BPIC17ol,-40.73696474032984,79.75132105292607,113.54804000198565,-0.743604308883611,-130.05172076569275,-3.1187803479764367,0.8606787759855371,-38.53059829935042,pnsize,ilp
BPIC20a,-37.024678183327914,48.29407289060137,-12.165543958371806,0.39702278217335185,84.7985882124421,-72.68458053954853,0.6440103876031086,-6.04158250079859,pnsize,ilp
BPIC20d,-1.4416733689649721,51.860048580504994,-16.825120316277193,0.7726465003241773,113.35611901502004,-87.99709172932407,-0.43357466476264805,-13.625185051961832,pnsize,ilp
BPIC20e,-35.591563610452724,48.69214882612411,-13.562879380543297,0.5713901918823624,95.08430839587014,-84.4003343847024,0.597955271231959,-8.057663252391963,pnsize,ilp
RTFMP,-40.259803735087644,14.60465502609076,14.37336741906077,-4.319788440825459,-741.2466320526775,762.4483478307842,0.7083828798036993,-26.277946905807973,pnsize,ilp
RWABOCSL,-7.73114505584539,30.591708662420164,-16.729123896159503,0.7979700637013871,106.51984345315117,-88.37050746083527,0.324241340980731,-4.066981996099768,pnsize,ilp
BPIC13cp,5.304996852302823,-15.192403850314177,-19.721800931574688,-0.8101652680515509,114.71955630121951,-86.09956143902326,-1.9461153896923573,-5.286426655619423,pnsize,sm1
BPIC13inc,22.81748704782581,-28.32103058202163,-19.899121613606937,0.7906381512887892,108.28240654540863,-70.27889512829877,-14.820782590625194,-7.434787281185682,pnsize,sm1
BPIC13op,7.307820988605347,-16.538897220858644,-19.752562036745058,-0.9328200960327235,114.53710387235682,-86.0814829401617,-2.8396089332635994,-4.86870916052551,pnsize,sm1
BPIC16c_p,76.98126485901975,0.5608186843437561,-20.053197190161555,-1.0009497036842714,114.86209726126845,-86.09953582475875,-10.635470728633639,-38.74817006730549,pnsize,sm1
BPIC16wm_p,-22.04333502202411,-42.20408514036157,-0.5050014767115609,-1.0016851577277341,19.924116230261276,-86.09956143902328,3.268542835360784,116.30842363677834,pnsize,sm1
BPIC17ol,-22.61454588032818,29.62212329827268,132.22978720458755,0.8704521571749553,-130.26844255412354,-3.036628634401614,8.592928337694621,-23.920224821920367,pnsize,sm1
BPIC20a,-20.55372286125002,17.937922066416643,-14.167107497544027,-0.4647489707385335,84.93989892779152,-70.76999785799981,6.4297334427326875,-3.7506817458819106,pnsize,sm1
BPIC20d,-0.8003244413207087,19.262436446496505,-19.59331115776207,-0.9044485150315689,113.54501879041612,-85.67916258120222,-4.3287648392156495,-8.458666723809756,pnsize,sm1
BPIC20e,-19.758149713701172,18.08577986097662,-15.794342679445345,-0.6688608701842144,95.24275952013012,-82.17714733002906,5.96992389984223,-5.002287144339284,pnsize,sm1
RTFMP,-22.349656743051074,5.4246235197094,16.738178089225684,5.0566801751071155,-742.4818659643933,742.3647153533552,7.072421781090951,-16.313642289224745,pnsize,sm1
RWABOCSL,-4.291835086078423,11.36271291734043,-19.4815207102621,-0.9340919021202576,106.69735106966424,-86.04274217845685,3.2371921847091656,-2.524827746966198,pnsize,sm1
BPIC13cp,5.1149832504999155,-22.374622239477713,-34.82820283425391,-0.0793290141569779,209.56669997832012,-157.90104254915025,-2.114046257346436,-8.372937720820632,pnsize,imf
BPIC13inc,22.000213632071272,-41.709815441242725,-35.14134668465353,0.07741697598006425,197.807482325408,-128.88696091466005,-16.099672266406113,-11.775631239817713,pnsize,imf
BPIC13op,7.0460705246492825,-24.357671190172294,-34.882526169835515,-0.09133901627510788,209.23340062943308,-157.86788774824004,-3.084639620799841,-7.711333427568851,pnsize,imf
BPIC16c_p,74.22396116696261,0.8259460669071665,-35.41344026528882,-0.09801006824812686,209.82709009463784,-157.9009955742409,-11.553208616545392,-61.371515374084005,pnsize,imf
BPIC16wm_p,-21.253790070368808,-62.156092694890866,-0.8918198659205161,-0.0980820817576151,36.39685702232758,-157.90104254915013,3.5505863550892784,184.21577578918672,pnsize,imf
BPIC17ol,-21.804541381646356,43.626000550029914,233.51446784550308,0.08523213006350311,-237.97100073941635,-5.5689810632333465,9.33441464373855,-37.88618773119054,pnsize,imf
BPIC20a,-19.817532620226693,26.41808590343417,-25.01875438308392,-0.045506860307434324,155.16599687720432,-129.78761164646946,6.9845570269566,-5.940539179807917,pnsize,imf
BPIC20d,-0.771658537468142,28.368765282223215,-34.60129313569239,-0.08856095402083852,207.4210854198612,-157.13005815820833,-4.702295226555527,-13.397308672456823,pnsize,imf
BPIC20e,-19.05045519538457,26.6358435625273,-27.892410656713476,-0.06549290068617251,173.9869944846552,-150.70758805567627,6.4850703837758985,-7.922901697064572,pnsize,imf
RTFMP,-21.549140004768326,7.98911766964212,29.55920017598868,0.49513533721721165,-1356.3465503243851,1361.4490079489485,7.682703130493294,-25.838457579322927,pnsize,imf
RWABOCSL,-4.138110764320225,16.734442531019766,-34.403874026049756,-0.09146354780849894,194.91194423195395,-157.79683968992114,3.516530447599685,-3.998963167052737,pnsize,imf
BPIC13cp,8.535938450898486,-38.93140722784531,-6.44263871455905,0.35359042060207957,59.62510283395935,-47.16100005569926,0.5559357502746008,-6.702186063292097,cfc,ilp
BPIC13inc,36.71419050133251,-72.57426708533318,-6.500565122746444,-0.3450679601837261,56.27941593869247,-38.49523646421237,4.233768939301415,-9.425899751495857,cfc,ilp
BPIC13op,11.758557432855369,-42.38187380671893,-6.452687628842332,0.4071221800158509,59.53027379884108,-47.15109756523863,0.8111749853896919,-6.172599528494413,cfc,ilp
BPIC16c_p,123.86573583425758,1.4371300813412362,-6.550897913241746,0.43685682500119993,59.69918801764552,-47.160986025496186,3.0381746274465073,-49.125328377933954,cfc,ilp
BPIC16wm_p,-35.468550922675114,-108.15039156848711,-0.1649718540441332,0.4371778082805554,10.355492275317133,-47.16100005569928,-0.9337061014497301,147.45701524360825,cfc,ilp
BPIC17ol,-36.38765056867235,75.90839188063374,43.19629577531491,-0.3799021712072391,-67.70658407111335,-1.66331210987151,-2.4546931223987283,-30.326306951004895,cfc,ilp
BPIC20a,-33.07170921398337,45.96695530671909,-4.628053774281209,0.2028361255636589,44.147226258247294,-38.7642377863525,-1.8367455005411373,-4.755152877865565,cfc,ilp
BPIC20d,-1.2877519746119441,49.361099460473945,-6.400664191336649,0.3947396209813575,59.014640920385375,-46.930726750867684,1.2365737105815091,-10.723984635271151,cfc,ilp
BPIC20e,-31.791602248845937,46.345849395405814,-5.159632427619382,0.291919199377054,49.50210333508277,-45.0124993093423,-1.7053943152187503,-6.341951069677269,cfc,ilp
RTFMP,-35.9614340345141,13.900909255988925,5.467960788316262,-2.206949298464046,-385.90244800316015,406.629973451418,-2.0203386345712735,-20.682603413432506,cfc,ilp
RWABOCSL,-6.9057232560410675,29.117604307821924,-6.364144936960215,0.40767725003323263,55.45558869610244,-47.12987732863826,-0.9247503388141192,-3.2010025751406888,cfc,ilp
BPIC13cp,2.6735111693559905,-9.310576882965362,2.7516389645776904,1.193527673726351,-10.701447584332827,5.802516865150317,0.5743230453978809,-0.9913352386678311,cfc,sm1
BPIC13inc,11.49912208760644,-17.356379888049975,2.776379225347899,-1.1647605132919168,-10.100967396600634,4.736313024484906,4.373798716001788,-1.394205784734409,cfc,sm1
BPIC13op,3.682856292027699,-10.13576756196368,2.7559308371036275,1.3742215855546636,-10.684427773874527,5.801298498961371,0.8380041897457986,-0.913002917107204,cfc,sm1
BPIC16c_p,38.795550150496666,0.3436944889980649,2.797876266181465,1.4745894676879046,-10.714744311253394,5.802515138925473,3.1386607240562787,-7.266236519290761,cfc,sm1
BPIC16wm_p,-11.108979709508347,-25.864529625864748,0.07045917080848534,1.4756729315047823,-1.8585923130878566,5.8025168651503165,-0.9645879607963938,21.810694901532667,cfc,sm1
BPIC17ol,-11.39684766725658,18.1537470384941,-18.44905726471644,-1.2823417384229387,12.151902908561096,0.2046478352481796,-2.5358808619105897,-4.485631472370845,cfc,sm1
BPIC20a,-10.35827337344155,10.99315185177619,1.976633124979538,0.684663709722226,-7.923495396090776,4.769409962773367,-1.8974949334893159,-0.7033452322219466,cfc,sm1
BPIC20d,-0.4033322530720689,11.804872833513514,2.733711724088884,1.3324248455466823,-10.591882554507471,5.774184880389585,1.277472763658993,-1.5862084053594165,cfc,sm1
BPIC20e,-9.95733558681717,11.083765646509404,2.2036693751975744,0.9853593950743676,-8.88458281790839,5.538173195575869,-1.7617993738248925,-0.9380520800089597,cfc,sm1
RTFMP,-11.2633538901879,3.32444916808554,-2.3353558423062606,-7.449452555141736,69.2613450323389,-50.03026390536315,-2.0871603180202754,-3.0592098454897196,cfc,sm1
RWABOCSL,-2.162917219203214,6.963572931466923,2.718114418737528,1.3760951980396037,-9.953107793244087,5.798687638703731,-0.9553359908192732,-0.47346740628157113,cfc,sm1
BPIC13cp,5.82330283346976,-22.138730037200414,-41.84079188328,-1.0525957668025372,247.33981393670678,-184.76615036079062,-3.24584271875805,-9.421845741149694,cfc,imf
BPIC13inc,25.046789032605254,-41.2700752697347,-42.21698662225203,1.027225436509581,233.46106933361204,-150.8156451373068,-24.718950126426645,-13.250806914559423,cfc,imf
BPIC13op,8.021805828397937,-24.100872007692285,-41.906053113935286,-1.211953317418554,246.94643942182714,-184.72735463891783,-4.736062429274011,-8.677359898719477,cfc,imf
BPIC16c_p,84.50244745819633,0.8172382445091151,-42.543865701667,-1.3004697466409656,247.64713777645653,-184.76609539362252,-17.738447271904505,-69.05974581864464,cfc,imf
BPIC16wm_p,-24.197001217287255,-61.500790565817105,-1.071386013942007,-1.3014252749058146,42.95716754959029,-184.7661503607903,5.451462960159661,207.2931485273034,cfc,imf
BPIC17ol,-24.824020215088673,43.16605833352445,280.532139351424,1.130922654892435,-280.8638159178357,-6.516481309269878,14.331778077210934,-42.63232672039145,cfc,imf
BPIC20a,-22.56185176138487,26.139564085411376,-30.0562305871255,-0.6038185275477462,183.1337173362072,-151.86953158320682,10.723877725435441,-6.68473188713987,cfc,imf
BPIC20d,-0.878517314259097,28.069677751417636,-41.56819437031059,-1.1750919420461747,244.80746549716955,-183.86399154281935,-7.219761946800621,-15.07563771131018,cfc,imf
BPIC20e,-21.68854994927489,26.355025958983926,-33.50849180948072,-0.8690080262623092,205.34708447331263,-176.34880951808526,9.956981032304427,-8.91543208620918,cfc,imf
RTFMP,-24.533251020194335,7.904889630340549,35.51088606798195,6.569820203713392,-1600.819707642644,1593.0844283877627,11.79579014878896,-29.07533408450583,cfc,imf
RWABOCSL,-4.711153675180133,16.55801387625747,-41.331025317412674,-1.213605693491343,230.04362823559566,-184.64421854295378,5.399174549264371,-4.499927664673646,cfc,imf
BPIC13cp,4.0772231596852215,-11.23210566843015,19.782970734492608,-10.591075875365894,-121.81470261331938,87.80420998265026,2.173893433491671,0.20774019252631326,time,ilp
BPIC13inc,17.53667141137491,-20.93841180568213,19.960841400332665,10.335803052131979,-114.97942963577587,71.67031703830482,16.555442767481974,0.2921641104287157,time,ilp
BPIC13op,5.616519257432094,-12.227600256963182,19.813827249344243,-12.194509941050676,-121.62096591245013,87.78577355529012,3.171963618602201,0.19132518887537364,time,ilp
BPIC16c_p,59.16493537763563,0.4146265979658519,20.115394862891982,-13.085150249208839,-121.96605941087351,87.80418386125974,11.880271900385283,1.5226830587477707,time,ilp
BPIC16wm_p,-16.94168697376009,-31.202484386706256,0.5065678063236937,-13.09476464504176,-21.156377967935764,87.80420998265035,-3.6511009801943333,-4.570560776257494,time,ilp
BPIC17ol,-17.380698382321036,21.90034061019152,-132.6399155722376,11.379190402333181,138.3252524788761,3.0967495513105234,-9.598665416613215,0.9399907410984705,time,ilp
BPIC20a,-15.796826501652477,13.261932614955496,14.211048675966252,-6.075540147416923,-90.1932404683153,72.17114290177047,-7.182284968450882,0.14739017464021675,time,ilp
BPIC20d,-0.6150995821983312,14.2411776128499,19.654082432464005,-11.82361578039382,-120.56752260147356,87.37548782690818,4.835413927119751,0.3323994009927772,time,ilp
BPIC20e,-15.185378587031757,13.371247400736701,15.843330945388791,-8.743840924236528,-101.13330979552616,83.80413766742778,-6.66865820652266,0.19657438987303427,time,ilp
RTFMP,-17.17711444903626,4.010553246553393,-16.7900937869084,66.10464003328494,788.4026979737672,-757.0624781493177,-7.900195101600582,0.6410756094320158,time,ilp
RWABOCSL,-3.298544730127908,8.400724034528928,19.541945251941783,-12.211135925035673,-113.29634204697425,87.7462657817455,-3.6160809736992316,0.09921790964280042,time,ilp
BPIC13cp,1.0775480907971273,-4.6859004620081475,-2.810128881559358,-17.79249579914634,-11.180107494784298,4.417246509819462,0.03223305377169605,-2.1271008218628737,time,sm1
BPIC13inc,4.634675625584928,-8.735255565635711,-2.83539503101526,17.363649788743412,-10.552768717069508,3.605584035864136,0.2454731537053363,-2.9915372266396636,time,sm1
BPIC13op,1.484360645895662,-5.101208925980767,-2.814511983810926,-20.486187565084997,-11.16232641339645,4.416319011645669,0.04703177823949534,-1.9590237283925103,time,sm1
BPIC16c_p,15.636392873631223,0.17297726929599078,-2.8573490213795907,-21.982420254562072,-11.193998964618512,4.417245195706836,0.17615281277723582,-15.591110927120253,time,sm1
BPIC16wm_p,-4.477430284896904,-13.017304174267466,-0.07195687857619204,-21.99857197507486,-1.9417243962137731,4.4172465098194635,-0.054136110081292155,46.7990496462072,time,sm1
BPIC17ol,-4.593454325427791,9.136560785024708,18.841217661372657,19.11649012940387,12.695439538740185,0.1557910053517263,-0.1423226611496301,-9.624786872577863,time,sm1
BPIC20a,-4.174861068635535,5.532720043954726,-2.0186492138893124,-10.206613928797495,-8.277901617012501,3.6307795395633136,-0.10649417033285746,-1.5091627566100587,time,sm1
BPIC20d,-0.16256146756977685,5.941249372605003,-2.7918205726159364,-19.863103293659474,-11.065641783350062,4.395678393136808,0.07169631901915763,-3.403515855261907,time,sm1
BPIC20e,-4.01326468128637,5.578324868225227,-2.2505114356821108,-14.68923032406352,-9.28197705663219,4.216011221933681,-0.09887845247808114,-2.0127715353068516,time,sm1
RTFMP,-4.539650187161106,1.6731549600494096,2.384997081981084,111.0526016371939,72.35930247684972,-38.086232880873624,-0.11713886687985964,-6.564124347417216,time,sm1
RWABOCSL,-0.8717552209314583,3.504681828737097,-2.775891724825006,-20.514118414952453,-10.398295572512628,4.414331458032522,-0.05361685659119353,-1.015915575017984,time,sm1
BPIC13cp,-14.212163603605276,21.63083283390522,196.83424416921744,-150.1449041208283,-1122.5281231875254,879.5766760537256,17.668632228493294,20.847773515222457,time,imf
BPIC13inc,-61.12837914429282,40.32327498922818,198.6040005187763,146.526016481825,-1059.5407663057183,717.955770511746,134.55674741547966,29.32013843552599,time,imf
BPIC13op,-19.577758548685356,23.54796018894245,197.14125664272484,-172.87606542015138,-1120.742830521256,879.3919895620531,25.780591521096735,19.200445310676812,time,imf
BPIC16c_p,-206.23392643747746,-0.7984895169120647,200.14175813844233,-185.50227122286756,-1123.9228830830496,879.5764143832902,96.55862230802197,152.80890596180117,time,imf
BPIC16wm_p,59.05441462535468,60.08986593390134,5.040187978660572,-185.63857017469275,-194.9570022690852,879.5766760537255,-29.67484949091109,-458.67876958334324,time,imf
BPIC17ol,60.58469680956544,-42.175761226687754,-1319.7248218544585,161.3176481819834,1274.673604445311,31.02161818266797,-78.01453673747721,94.33280020834172,time,imf
BPIC20a,55.06372201530122,-25.539881471637763,141.39539822038347,-86.13019146033103,-831.1348858149152,722.9727822057858,-58.37505634485861,14.79134558363851,time,imf
BPIC20d,2.1440808001755087,-27.425715301747502,195.55184670462342,-167.6180662474398,-1111.0353016484185,875.2819616115279,39.300523675435656,33.357952277893105,time,imf
BPIC20e,52.93237000013617,-25.750400311765233,157.6360857836735,-123.9574876685427,-931.9481310632985,839.5060426331503,-54.20048080246628,19.727229040894553,time,imf
RTFMP,59.87505496422352,-7.72353905924364,-167.05607385417593,937.1356561447103,7265.167355715463,-7583.856152536999,-64.2099744325207,64.33516282545733,time,imf
RWABOCSL,11.497888519304762,-16.17814705798275,194.43611755213195,-173.11176449366545,-1044.0310362675064,878.9962213393273,-29.390219340293445,9.95701642389162,time,imf
